,Predicted_Adjusted
1194,2.22044604925031e-16
1195,1.1844513526312e-06
1196,2.22044604925031e-16
1197,2.22044604925031e-16
1198,0.869174629007783
1199,1.29597591869517e-06
1200,1.59343180653375e-13
1201,1.34343529444018e-05
1202,0.0244789889792851
1203,0.00162768342469083
1204,1.67980780380697e-11
1205,3.28146615891925e-06
1206,0.00587138944214174
1207,0.00234518921737467
1208,9.91057125026299e-06
1209,2.22044604925031e-16
1210,3.74630816001874e-10
1211,0.39293052171233
1212,4.99864988458711e-13
1213,7.53539443760878e-11
1214,9.61718756083846e-06
1215,2.98745780784533e-13
1216,0.97372230277904
1217,0.811729128383751
1218,0.999807599789031
1220,0.00214514922859673
1221,0.962664909438273
1222,0.0163798838302853
1223,1.22722601015579e-13
1225,7.25761344685994e-09
1226,0.567971296805841
1227,1.90372317956033e-05
1228,3.64773405616118e-07
1229,0.65960306715478
1230,1.07423992903572e-05
1231,0.0477980340018201
1232,0.216794666800989
1233,0.000101448028519532
1234,4.43563379994812e-05
1235,2.26644387532244e-13
1236,8.17015743867212e-06
1237,0.997775240786425
1238,0.897640606005165
1239,5.42914559491708e-06
1240,4.37898986181935e-06
1241,6.96628745091507e-13
1242,0.00113507191412768
1243,0.980099459718228
1244,0.00328206598262871
1245,0.00271184002507451
1246,6.11993396183188e-06
1247,2.22044604925031e-16
1248,0.331899338388972
1249,0.0493528551521331
1250,7.54912853576321e-11
1251,0.501728379599206
1252,2.22044604925031e-16
1253,0.000158847357785528
1254,0.997560922530098
1255,8.50808993375541e-10
1256,0.00633091714504412
1257,0.00123952256322712
1258,2.05079620238385e-10
1259,0.0142334241635517
1260,0.530453154887837
1261,0.252905671652342
1262,2.22386577927212e-07
1263,2.8039396119166e-10
1264,0.0233460811768228
1265,4.5201269291221e-07
1266,0.996516625437773
1267,0.349709161546782
1268,2.22044604925031e-16
1269,0.871453182312118
1270,2.22044604925031e-16
1271,9.94914057313952e-07
1272,3.98852212163732e-05
1273,0.763284383686712
1274,2.29507315171719e-10
1275,0.938768038588851
1276,9.98336688344849e-05
1277,7.21931883391823e-07
1278,2.36711693503155e-05
1279,2.1765977694746e-10
1280,0.0393071396392841
1281,3.54909603942916e-12
1282,2.72217782853295e-10
1283,0.142720215151289
1284,9.97358360665516e-11
1285,0.0517323151506396
1286,3.31263130542813e-10
1287,0.453351230470364
1288,2.22044604925031e-16
1289,0.388348787285585
1290,0.37261181730522
1291,6.98310441727532e-13
1292,3.98757058929046e-06
1293,0.999907372581786
1294,5.51108260667558e-07
1295,1.98638357725104e-06
1296,2.71007525881282e-10
1297,7.86488944807067e-06
1298,0.000260073592612429
1299,6.59031452979492e-13
1300,0.00473104586676937
1301,1.12403415738621e-10
1302,0.0173411978427566
1303,2.50907251681211e-05
1304,2.50061511195667e-09
1305,1.27282484484875e-06
1306,1.01276870974668e-13
1307,2.22044604925031e-16
1308,0.968773519187462
1309,0.243068604449979
1310,1.74014936159103e-05
1311,1.20918481318878e-10
1312,1.21829128598808e-05
1313,2.22044604925031e-16
1314,4.68107313785244e-05
1315,0.00897224792134425
1316,3.08291424683945e-05
1317,2.01809767072932e-05
1318,0.00898192063566485
1319,0.787444426589582
1320,1.48839275768322e-10
1321,0.00639478897100763
1322,1.48911112231967e-13
1323,1.29881179212858e-06
1325,0.000297404145383819
1326,2.22044604925031e-16
1327,6.75539734698203e-07
1329,0.00202635656303008
1330,0.00187727003341329
1331,1.84871295146977e-12
1332,2.22044604925031e-16
1333,1.32572261851556e-08
1334,9.48736002240114e-14
1335,1.32420715107414e-06
1336,2.22044604925031e-16
1337,0.672087299746692
1338,0.0193995151269831
1339,2.22044604925031e-16
1340,8.76272938375423e-06
1341,4.20859286941261e-10
1342,2.22044604925031e-16
1343,0.970259241875258
1344,0.000269762188669138
1345,0.0020639859305783
1346,0.0472239621878037
1347,4.05242352722328e-10
1348,0.999970448015228
1349,3.8107384931192e-06
1350,0.995314259753807
1351,1.92488428540846e-06
1353,0.000350922347813427
1354,0.0018743594671094
1355,0.00091748718812854
1356,0.000211560347190745
1357,2.22044604925031e-16
1358,0.0153069083306764
1359,2.22044604925031e-16
1360,2.22044604925031e-16
1361,0.0282928050618112
1362,2.22044604925031e-16
1363,2.01762640874501e-10
1364,2.65255462858507e-07
1365,4.94329742400392e-10
1366,0.0274752838396528
1367,3.66553921260858e-07
1368,0.975694261634014
1369,2.22044604925031e-16
1370,0.999993947805455
1371,4.24494198721216e-07
1372,5.35023268432149e-05
1373,0.165324714339516
1374,1.58991159317279e-05
1375,0.953536600157388
1376,0.0101943423777201
1377,5.97076861019821e-11
1378,0.00843008437094331
1379,0.0141130470560147
1380,0.000426843101523859
1381,7.18741824797029e-05
1382,9.34545769850062e-11
1383,0.190565253991252
1385,1.85239676791168e-05
1386,4.95350901010435e-07
1387,2.22044604925031e-16
1388,6.08555562520273e-05
1389,2.87655190422637e-05
1390,0.000401634706565911
1391,0.000773352920102315
1392,1.50233242473371e-07
1393,8.63241531791204e-13
1394,0.000367205627201648
1395,0.126797576197614
1396,2.22044604925031e-16
1397,8.37437729426902e-06
1398,0.000206510208766477
1399,0.991168827031122
1400,0.00526096788576514
1401,0.00410406130621769
1402,0.998725251873657
1403,0.000348598643630089
1404,0.953747919570949
1405,1.07147092748008e-11
1406,0.0335274720555251
1407,0.00015171148894951
1408,1.38722869724992e-06
1409,0.00153512821650379
1410,0.000116924306326582
1411,2.22044604925031e-16
1412,0.0033390968397863
1413,2.56156748604116e-05
1414,0.00166204191964716
1415,0.999997511641795
1416,0.0765063650835009
1417,2.22044604925031e-16
1418,2.22044604925031e-16
1419,0.000528354159590337
1420,2.49606439571388e-13
1421,1.64335911964931e-12
1422,7.96255400409731e-10
1423,1.16880689924399e-09
1424,0.104863392061934
1425,1.87309935236223e-05
1426,0.697566295190406
1427,0.0187890749810406
1428,0.0698024979195178
1429,2.22044604925031e-16
1430,1.59106205761509e-10
1431,4.73684095380964e-05
1432,1.49206489213064e-12
1433,0.0010525480712681
1434,0.899737650022791
1435,0.000797401265934271
1436,1.40063739148016e-06
1437,2.22044604925031e-16
1438,1.2381064532999e-11
1439,0.000260087232865737
1440,1.3113147070829e-05
1441,4.40399456563638e-09
1442,2.22044604925031e-16
1443,0.00142618452075567
1444,0.00799447367698277
1445,9.56300631086636e-05
1446,2.64829036683468e-05
1447,5.19119337554811e-07
1448,0.348990218954831
1449,2.22044604925031e-16
1450,4.0241889057686e-06
1451,0.0030818790453322
1452,0.974612529187715
1453,0.0421049681804972
1454,0.416621195775009
1455,0.00902336861435028
1456,5.74230728449465e-09
1457,0.00962274456637901
1458,0.00115997655441968
1459,0.0124397437532214
1460,1.02407857514659e-13
1461,2.22044604925031e-16
1462,0.890874721607311
1463,4.32584332375788e-05
1464,1.33392482114306e-10
1465,2.55124838114316e-07
1466,2.22044604925031e-16
1467,0.948054596078831
1468,0.970966097847573
1469,0.981516987942218
1470,0.99394295130463
1471,0.50491252511481
1472,1.07379284283525e-05
1473,1.06328585178644e-10
1474,8.21971772505361e-10
1475,2.22044604925031e-16
1476,0.541519399731304
1477,0.999974917058818
1478,7.24263986040304e-12
1479,1.33796417726506e-07
1480,6.12606156496057e-07
1481,0.00044120893342887
1482,7.25072537678172e-06
1483,0.856113960762542
1484,0.988721999518538
1485,6.08001011909301e-10
1486,1.2468572183114e-05
1487,2.42387627194177e-06
1488,0.967580761150802
1489,0.0275017770947677
1490,2.22044604925031e-16
1491,2.22044604925031e-16
1492,3.04803740943432e-06
1493,1.68526560817019e-09
1494,6.64869421505572e-06
1495,0.242266434776794
1496,0.1191398368703
1497,0.603287689836909
1498,2.22044604925031e-16
1499,0.00050922409609295
1500,0.17646893580533
1501,2.009460767385e-10
1502,1.11478549959559e-05
1503,0.558866710257932
1504,0.0221494790897322
1505,0.0841175368887001
1506,0.0291209985768745
1507,0.67251118653296
1508,9.42863091666697e-06
1509,0.000289290626703111
1510,1.90081099289954e-07
1511,0.00177231642958159
1512,0.270202964763004
1513,0.813011815338369
1514,0.0494525102928435
1515,1.27713163853162e-06
1516,0.00134508403624267
1517,0.000295656189475387
1518,0.000402753238317081
1519,0.440561092661605
1520,2.22044604925031e-16
1521,2.22044604925031e-16
1522,2.22044604925031e-16
1523,2.33711637753138e-10
1524,0.170447475684476
1525,0.00181557411000727
1526,7.14796294622216e-12
1527,4.14230859483381e-06
1528,0.000213897092779979
1529,0.999964114938799
1530,0.000122609526334855
1531,0.00414708652231638
1532,2.22044604925031e-16
1533,0.000409344095939608
1534,0.00339179621510138
1535,0.00261332819864427
1536,0.170232253326559
1537,2.22044604925031e-16
1538,0.987974917531477
1539,0.408184300988493
1540,5.65326196371433e-06
1541,1.02464729181939e-05
1542,1.20544383681667e-09
1543,0.00549784603426255
1544,0.0148976805856105
1545,4.77456470939904e-07
1546,9.95509628294027e-06
1547,1.96350458605451e-06
1548,5.46827307494438e-07
1549,4.22766965854335e-05
1550,0.830379383651152
1551,3.13962963132233e-10
1552,1.89729720949757e-07
1553,0.0020038417429368
1554,0.528555662842048
1555,0.198847983410056
1556,2.22044604925031e-16
1557,0.00029825716483951
1558,0.000601592714408188
1559,4.28516011213292e-06
1560,0.000616407264811789
1561,0.922197255611558
1562,7.74592636299125e-13
1563,9.62216691569824e-13
1564,0.00879787280492297
1566,0.820557831946613
1567,2.22044604925031e-16
1568,0.966992592105705
1569,0.0447156223253318
1570,1.37159832197198e-09
1571,1.24410638278892e-09
1572,2.22044604925031e-16
1573,0.00429040999668789
1574,0.680525480817686
1575,9.44859774932049e-05
1576,0.000224732137820353
1577,0.00181700561959887
1578,3.58319268579403e-05
1579,0.00301870990398906
1580,0.0138398664734012
1581,0.000115889049870856
1582,0.109020198954393
1583,2.22044604925031e-16
1584,0.974952679150674
1585,8.18798083046725e-13
1586,2.22044604925031e-16
1587,2.1976785652857e-05
1588,1.71995012704902e-06
1589,0.00302697469260116
1590,2.22044604925031e-16
1591,2.22044604925031e-16
1592,4.5773418589147e-06
1593,2.94824203438263e-13
1594,2.37703890674654e-12
1596,2.22044604925031e-16
1597,7.97232732943436e-09
1598,7.03414554162085e-11
1599,0.0190769324402909
1600,0.944050620374737
1601,0.274819147692655
1602,1.19506921596701e-06
1603,0.000752774592052478
1604,1.4384154831708e-05
1605,2.22044604925031e-16
1606,5.57858459439148e-05
1607,0.337674667507978
1608,0.00804281955012234
1609,2.22044604925031e-16
1610,0.00065078681315321
1611,1.97159096812184e-09
1612,0.218971693675078
1613,2.35291981780762e-09
1614,5.25795671114434e-06
1615,2.48989615575275e-06
1616,0.0219881128406764
1617,0.0489395157603329
1618,0.996264186327108
1619,0.00362064360919431
1620,6.8634645492853e-11
1621,0.976998785445066
1622,8.79568866793136e-05
1623,4.05020151590468e-07
1624,0.0157509896000972
1625,0.0444187990112838
1626,0.000128271720246124
1627,0.00143401217732235
1628,0.000258542112909854
1629,2.22044604925031e-16
1630,0.00887547937876321
1631,7.42423688840495e-06
1632,3.82258692765216e-05
1633,2.22044604925031e-16
1634,0.000297063993612121
1635,1.29525014920392e-08
1636,0.0202255813659375
1638,0.021483557901009
1639,2.80597439309512e-05
1640,0.0303350905716582
1641,1.10525345424199e-05
1642,0.00234701435351312
1643,0.00133326131055335
1644,0.0228334222773088
1645,2.56240755011975e-05
1646,0.254319626149677
1647,0.901923070903315
1648,1.61755314624927e-09
1649,0.0780817131948536
1650,1.11066910378823e-10
1651,1.11236501565282e-10
1652,0.000175128366263639
1653,1.63561351771694e-13
1654,2.22044604925031e-16
1655,0.0108292242359731
1656,0.93153327731122
1657,0.000209870173902384
1658,0.0226349882197101
1659,0.00690763534796108
1660,0.00478576351365007
1661,0.00405626349195805
1662,1.04884759811424e-05
1664,1.14629371115267e-08
1665,7.12283051392398e-12
1666,2.72588624992502e-10
1667,0.974359817408118
1668,0.977168270421613
1669,0.00752575912894195
1670,0.601299740951291
1671,0.989863195195321
1672,0.0318063593452626
1673,0.00425000603346806
1674,0.0881354381137668
1675,0.999288775122742
1676,0.00842529465342652
1677,0.723104682211549
1678,2.22044604925031e-16
1679,2.22044604925031e-16
1682,4.09344427964614e-06
1683,0.327026807579996
1684,1.87117218210057e-05
1685,2.22044604925031e-16
1686,1.80708080987697e-11
1687,0.00446178518730549
1688,2.26172460982122e-10
1689,2.22044604925031e-16
1690,1.5260118028654e-09
1691,4.68114855008361e-08
1692,0.995052558868879
1693,1.42522248297664e-08
1694,6.11463483407353e-11
1695,9.41244099268654e-06
1696,4.18932157625426e-05
1697,0.0944896831669227
1698,2.34259185414171e-05
1700,6.59237983796226e-05
1701,1.98507299546926e-11
1702,0.881984085953798
1703,0.0208137529959488
1704,0.000770700671827304
1705,9.16648912473399e-13
1706,0.98689196590287
1707,1.40584155995887e-05
1708,3.45598507542588e-07
1709,0.000321154443208661
1710,2.22044604925031e-16
1711,9.62585035379941e-11
1712,2.53342143071276e-09
1713,5.01886659430398e-05
1714,2.22044604925031e-16
1715,3.6870859617466e-12
1716,0.00240001763161191
1717,0.957190629070564
1718,2.22044604925031e-16
1719,0.0196530139779556
1720,0.0313317068885384
1721,2.56372853783852e-11
1722,0.0700504983035086
1723,4.24155032872116e-11
1724,3.86789624078452e-06
1725,6.95819698520786e-11
1726,0.969244818795555
1727,0.0242677789924497
1728,0.999826081425562
1729,0.000463883818035552
1731,0.0056585006283885
1732,2.65080401141004e-05
1733,0.924490583027822
1734,0.291431001344137
1735,0.00416720318338936
1736,0.0185319368057473
1737,1.39439176797734e-07
1738,0.191778441655548
1739,3.17849204241393e-05
1740,9.75117798148138e-07
1741,0.0537738512920896
1742,2.22044604925031e-16
1743,8.29982324577878e-11
1744,0.000542929776660344
1745,9.77353608276598e-06
1746,0.990380087237906
1747,0.594028422473528
1749,0.999999433772514
1750,1.28237948964905e-11
1751,2.22044604925031e-16
1752,2.84772152977892e-10
1753,9.06583149940074e-05
1754,0.987048411342918
1755,2.22044604925031e-16
1756,1.19877629200525e-10
1757,2.22044604925031e-16
1758,8.30414768251775e-10
1759,2.22044604925031e-16
1760,2.22044604925031e-16
1761,0.636128334058484
1762,1.63229963219808e-10
1763,2.22044604925031e-16
1764,1.66128952940887e-05
1765,3.9239851798948e-05
1766,2.04510093792129e-12
1767,0.0103986577499116
1768,0.0003281178799342
1769,9.87194503435933e-10
1770,0.954163347006734
1771,0.0426174486696516
1772,0.0535116737277678
1773,0.577215458722378
1774,5.68170368597505e-06
1775,2.21375900818202e-11
1777,0.847508984330309
1778,0.99953671751476
1779,3.17669939255985e-13
1780,1.52427541562118e-05
1781,0.997423861005963
1782,4.05265920400599e-13
1783,0.00238297105015864
1784,0.131785950962501
1785,0.000278125696118282
1786,2.22044604925031e-16
1787,0.0214080412743058
1788,0.75174984161603
1789,0.440719691295791
1790,0.0984145825018568
1791,0.000128432695234429
1792,8.32092770964132e-05
1793,1.4097554630481e-08
1795,2.22044604925031e-16
1796,0.0147191253412035
1797,2.22044604925031e-16
1798,0.0801447579044948
1799,0.984278982642275
1800,1.07960693457105e-05
1801,0.00077617995148798
1802,2.44372672288041e-06
1803,0.859701760713092
1804,0.910099001098804
1805,0.00957277049962168
1806,0.478748878535441
1807,0.962607435392472
1808,2.61423198710601e-07
1809,0.000994868975250794
1810,0.00268245572319
1811,1.15526365161192e-07
1812,0.654740564017133
1813,0.00394316295738794
1814,2.22044604925031e-16
1815,1.80964639473259e-13
1816,2.42418629365356e-10
1818,0.013636230805049
1819,2.39626632299826e-05
1820,0.0234223945205673
1821,1.75830335526751e-09
1822,2.3956344145108e-11
1823,1.21663405002043e-09
1824,0.234996926142934
1825,2.43839841837153e-06
1826,0.0046988815849269
1827,0.981553173122086
1828,2.88701477009978e-06
1829,2.23928787440387e-09
1830,0.003785578214618
1831,0.00596331366127618
1832,2.22044604925031e-16
1833,0.334629905388912
1834,0.930552591257863
1835,0.100184365174528
1836,0.384281056991518
1837,0.203062548224432
1838,0.0631616848898553
1839,1.83976338373715e-11
1840,4.84658177030068e-06
1841,2.22044604925031e-16
1842,2.22044604925031e-16
1843,1.18529242769129e-05
1844,5.20256052172833e-05
1845,2.22044604925031e-16
1846,9.53839137242375e-10
1847,0.00370043623092729
1849,0.000252174188617988
1850,0.991490472634195
1851,0.31262579323955
1852,0.00898381068827174
1853,0.00384704770561604
1854,2.40379985054715e-06
1855,1.1099194165787e-05
1856,0.471247644521738
1857,0.000198217620214747
1858,0.740788831168904
1859,2.22044604925031e-16
1860,0.406087800153421
1861,1.3024947406851e-06
1862,0.4191030142662
1863,0.0039857782972339
1864,2.22044604925031e-16
1865,4.15711968662852e-05
1866,2.78363566370886e-06
1867,0.00140618411938813
1868,2.01214033474031e-09
1869,0.000121530381658756
1870,1.17515624176449e-10
1871,0.403039717707796
1872,0.0106863456728226
1873,8.82509377464307e-11
1874,0.942414049149408
1876,2.22044604925031e-16
1877,4.20553287956744e-05
1878,0.779483980014445
1879,0.0183597486799197
1880,2.22044604925031e-16
1881,0.00135792379493723
1882,0.00420120707818309
1883,2.22044604925031e-16
1884,0.988102065413515
1885,2.22044604925031e-16
1886,0.000829204823626512
1887,2.22044604925031e-16
1888,0.00252749732455504
1889,2.22044604925031e-16
1890,0.000261302275975544
1891,1.07211078193063e-11
1892,0.999890410915548
1893,2.22044604925031e-16
1894,0.0039066224699907
1895,0.0198767041923337
1896,0.00633322906144434
1897,0.512420861399577
1898,1.5699903624065e-11
1899,7.91932356679656e-06
