Date,Open,High,Low,Close,Volume,Adj Close
2009-10-09,188.97,190.70,188.62,190.47,10474000,190.47
2009-10-08,190.66,191.45,188.89,189.27,15650400,189.27
2009-10-07,189.76,190.55,189.03,190.25,16631000,190.25
2009-10-06,187.74,190.01,187.30,190.01,21610200,190.01
2009-10-05,186.20,186.86,184.27,186.02,15111900,186.02
2009-10-02,181.41,185.94,181.35,184.90,19761000,184.90
2009-10-01,185.35,186.22,180.70,180.86,18739700,180.86
2009-09-30,186.13,186.45,182.61,185.35,19270900,185.35
2009-09-29,186.73,187.40,184.31,185.38,12335200,185.38
2009-09-28,183.87,186.68,183.33,186.15,12051600,186.15
2009-09-25,182.01,185.50,181.44,182.37,15901400,182.37
2009-09-24,187.20,187.70,182.77,183.82,19674300,183.82
2009-09-23,185.40,188.90,185.03,185.50,21198700,185.50
2009-09-22,185.19,185.38,182.85,184.48,12741200,184.48
2009-09-21,184.29,185.16,181.62,184.02,15632700,184.02
2009-09-18,185.83,186.55,184.76,185.02,21485100,185.02
2009-09-17,181.98,186.79,181.97,184.55,28949000,184.55
2009-09-16,177.99,182.75,177.88,181.87,26929400,181.87
2009-09-15,174.04,175.65,173.59,175.16,15231100,175.16
2009-09-14,170.83,173.90,170.25,173.72,11500400,173.72
2009-09-11,172.91,173.18,170.87,172.16,12462900,172.16
2009-09-10,172.06,173.25,170.81,172.56,17540500,172.56
2009-09-09,172.78,174.47,169.70,171.14,28967400,171.14
2009-09-08,172.98,173.14,172.00,172.93,11251700,172.93
2009-09-04,167.28,170.70,167.09,170.31,13379600,170.31
2009-09-03,166.44,167.10,165.00,166.55,10498400,166.55
2009-09-02,164.62,167.61,164.11,165.18,13008900,165.18
2009-09-01,167.99,170.00,164.94,165.30,16751000,165.30
2009-08-31,168.16,168.85,166.50,168.21,11119200,168.21
2009-08-28,172.27,172.49,168.53,170.05,16203600,170.05
2009-08-27,168.75,169.57,164.83,169.45,16042200,169.45
2009-08-26,168.92,169.55,166.76,167.41,10857100,167.41
2009-08-25,169.46,170.94,169.13,169.40,11584100,169.40
2009-08-24,170.12,170.71,168.27,169.06,14533200,169.06
2009-08-21,167.65,169.37,166.80,169.22,14859800,169.22
2009-08-20,164.98,166.72,164.61,166.33,12215400,166.33
2009-08-19,162.75,165.30,162.45,164.60,14759700,164.60
2009-08-18,161.63,164.24,161.41,164.00,15398300,164.00
2009-08-17,163.55,163.59,159.42,159.59,18727900,159.59
2009-08-14,167.94,168.23,165.53,166.78,10922000,166.78
2009-08-13,166.65,168.67,166.50,168.42,15713600,168.42
2009-08-12,162.55,166.71,162.46,165.31,15895400,165.31
2009-08-11,163.69,164.38,161.88,162.83,12690800,162.83
2009-08-10,165.66,166.60,163.66,164.72,10724800,164.72
2009-08-07,165.49,166.60,164.80,165.51,13834100,165.51
2009-08-06,165.58,166.51,163.09,163.91,12200600,163.91
2009-08-05,165.75,167.39,164.21,165.11,15113700,165.11
2009-08-04,164.93,165.57,164.21,165.55,14136100,165.55
2009-08-03,165.21,166.64,164.87,166.43,14080000,166.43
2009-07-31,162.99,165.00,162.91,163.39,15090600,163.39
2009-07-30,161.70,164.72,161.50,162.79,16771600,162.79
2009-07-29,158.90,160.45,158.25,160.03,13648500,160.03
2009-07-28,158.88,160.10,157.60,160.00,12984100,160.00
2009-07-27,160.17,160.88,157.26,160.10,15475400,160.10
2009-07-24,156.95,160.00,156.50,159.99,15655800,159.99
2009-07-23,156.63,158.44,155.56,157.82,18820100,157.82
2009-07-22,157.79,158.73,156.11,156.74,31218000,156.74
2009-07-21,153.29,153.43,149.75,151.51,31242200,151.51
2009-07-20,153.27,155.04,150.89,152.91,26268800,152.91
2009-07-17,149.08,152.02,148.63,151.75,21505500,151.75
2009-07-16,145.76,148.02,145.57,147.52,14056100,147.52
2009-07-15,145.04,147.00,144.32,146.88,17342400,146.88
2009-07-14,142.03,143.18,141.16,142.27,12401700,142.27
2009-07-13,139.54,142.34,137.53,142.34,17267900,142.34
2009-07-10,136.34,138.97,136.32,138.52,15902700,138.52
2009-07-09,137.76,137.99,135.93,136.36,12250900,136.36
2009-07-08,135.92,138.04,134.42,137.22,20568900,137.22
2009-07-07,138.48,139.68,135.18,135.40,16485600,135.40
2009-07-06,138.70,138.99,136.25,138.61,17810300,138.61
2009-07-02,141.25,142.83,139.79,140.02,13231400,140.02
2009-07-01,143.50,144.66,142.52,142.83,14792100,142.83
2009-06-30,142.58,143.80,141.80,142.43,15508000,142.43
2009-06-29,143.46,143.95,141.54,141.97,20272000,141.97
2009-06-26,139.79,143.56,139.74,142.44,15692300,142.44
2009-06-25,135.75,140.20,135.21,139.86,21051700,139.86
2009-06-24,135.42,137.50,134.86,136.22,17340200,136.22
2009-06-23,136.40,136.95,132.88,134.01,25233300,134.01
2009-06-22,140.67,141.56,136.33,137.37,22675500,137.37
2009-06-19,138.07,139.50,136.90,139.48,25780600,139.48
2009-06-18,136.11,138.00,135.59,135.88,15274300,135.88
2009-06-17,136.67,137.45,134.53,135.58,20407600,135.58
2009-06-16,136.66,138.47,136.10,136.35,18385900,136.35
2009-06-15,136.01,136.93,134.89,136.09,19276800,136.09
2009-06-12,138.81,139.10,136.04,136.97,20110200,136.97
2009-06-11,139.55,141.56,138.55,139.95,18743700,139.95
2009-06-10,142.28,142.35,138.30,140.25,24593700,140.25
2009-06-09,143.81,144.56,140.55,142.72,24177300,142.72
2009-06-08,143.82,144.23,139.43,143.85,33273300,143.85
2009-06-05,145.31,146.40,143.21,144.67,22597000,144.67
2009-06-04,140.13,144.18,140.04,143.74,19665500,143.74
2009-06-03,140.00,141.11,139.07,140.95,20185700,140.95
2009-06-02,138.99,141.34,138.35,139.49,16293700,139.49
2009-06-01,136.47,139.99,136.00,139.35,16160700,139.35
2009-05-29,135.39,135.90,133.85,135.81,16304800,135.81
2009-05-28,133.45,135.39,132.03,135.07,17412600,135.07
2009-05-27,131.78,134.98,130.91,133.05,23086500,133.05
2009-05-26,124.76,130.83,124.55,130.78,22747400,130.78
2009-05-22,124.05,124.18,121.75,122.50,10642800,122.50
2009-05-21,125.15,126.78,122.89,124.18,14569500,124.18
2009-05-20,127.63,129.21,125.30,125.87,13878000,125.87
2009-05-19,126.82,129.31,125.74,127.45,13300800,127.45
2009-05-18,123.73,126.70,121.57,126.65,16387200,126.65
2009-05-15,122.32,124.62,121.61,122.42,13127400,122.42
2009-05-14,119.78,123.53,119.70,122.95,15993800,122.95
2009-05-13,123.21,124.02,119.38,119.49,21284700,119.49
2009-05-12,129.56,129.71,123.25,124.42,21767200,124.42
2009-05-11,127.37,130.96,127.12,129.57,14452100,129.57
2009-05-08,129.04,131.23,126.26,129.19,16713000,129.19
2009-05-07,132.33,132.39,127.90,129.06,18992000,129.06
2009-05-06,133.33,133.50,130.22,132.50,16912100,132.50
2009-05-05,131.75,132.86,131.12,132.71,14223400,132.71
2009-05-04,128.24,132.25,127.68,132.07,21762800,132.07
2009-05-01,125.80,127.95,125.80,127.24,14197000,127.24
2009-04-30,126.22,127.00,124.92,125.83,17803200,125.83
2009-04-29,124.85,126.85,123.83,125.14,16361100,125.14
2009-04-28,123.35,126.21,123.26,123.90,16280600,123.90
2009-04-27,122.90,125.00,122.66,124.73,17167500,124.73
2009-04-24,124.64,125.14,122.97,123.90,19313000,123.90
2009-04-23,126.62,127.20,123.51,125.40,33755600,125.40
2009-04-22,122.63,125.35,121.20,121.51,33527400,121.51
2009-04-21,118.89,122.14,118.60,121.76,16810200,121.76
2009-04-20,121.73,122.99,119.16,120.50,16659500,120.50
2009-04-17,121.18,124.25,120.25,123.42,17767700,123.42
2009-04-16,119.19,123.15,118.79,121.45,21194500,121.45
2009-04-15,117.20,118.25,115.76,117.64,14745800,117.64
2009-04-14,119.57,120.17,117.25,118.31,16236500,118.31
2009-04-13,120.01,120.98,119.00,120.22,13901300,120.22
2009-04-09,118.42,120.00,117.96,119.57,18955600,119.57
2009-04-08,115.43,116.79,114.58,116.32,16272500,116.32
2009-04-07,116.53,116.67,114.19,115.00,19163600,115.00
2009-04-06,114.94,118.75,113.28,118.45,23502300,118.45
2009-04-03,114.19,116.13,113.52,115.99,22722900,115.99
2009-04-02,110.14,114.75,109.78,112.71,29013100,112.71
2009-04-01,104.09,109.00,103.89,108.69,21049000,108.69
2009-03-31,105.45,107.45,105.00,105.12,20338500,105.12
2009-03-30,104.51,105.01,102.61,104.49,17957000,104.49
2009-03-27,108.23,108.53,106.40,106.85,17602600,106.85
2009-03-26,107.83,109.98,107.58,109.87,22009000,109.87
2009-03-25,107.58,108.36,103.86,106.49,23093500,106.49
2009-03-24,106.36,109.44,105.39,106.50,22879000,106.50
2009-03-23,102.71,108.16,101.75,107.66,23799900,107.66
2009-03-20,102.09,103.11,100.57,101.59,24842400,101.59
2009-03-19,101.85,103.20,100.25,101.62,17863600,101.62
2009-03-18,99.91,103.48,99.72,101.52,28429900,101.52
2009-03-17,95.24,99.69,95.07,99.66,28094500,99.66
2009-03-16,96.53,97.39,94.18,95.42,28473000,95.42
2009-03-13,96.30,97.20,95.01,95.93,21470300,95.93
2009-03-12,92.90,96.58,92.00,96.35,27444900,96.35
2009-03-11,89.81,94.07,89.58,92.68,30227600,92.68
2009-03-10,84.87,89.17,84.36,88.63,30152100,88.63
2009-03-09,84.18,87.60,82.57,83.11,24939200,83.11
2009-03-06,88.34,88.40,82.33,85.30,36112400,85.30
2009-03-05,90.46,91.87,88.45,88.84,25246400,88.84
2009-03-04,90.18,92.77,89.45,91.17,26478700,91.17
2009-03-03,88.93,90.74,87.88,88.37,25869300,88.37
2009-03-02,88.12,91.20,87.67,87.94,27533200,87.94
2009-02-27,87.93,91.30,87.67,89.31,25237800,89.31
2009-02-26,92.00,92.92,88.96,89.19,22495300,89.19
2009-02-25,89.86,92.92,89.25,91.16,29751900,91.16
2009-02-24,87.45,90.89,87.00,90.25,28825200,90.25
2009-02-23,91.65,92.00,86.51,86.95,28106500,86.95
2009-02-20,89.40,92.40,89.00,91.20,26797000,91.20
2009-02-19,93.37,94.25,90.11,90.64,32957300,90.64
2009-02-18,95.05,95.85,92.72,94.37,24456400,94.37
2009-02-17,96.87,97.04,94.28,94.53,24222800,94.53
2009-02-13,98.99,99.94,98.12,99.16,21749200,99.16
2009-02-12,95.83,99.75,95.83,99.27,29185300,99.27
2009-02-11,96.37,98.31,95.77,96.82,24106200,96.82
2009-02-10,101.33,102.51,97.06,97.83,30323600,97.83
2009-02-09,100.00,103.00,99.50,102.51,25536100,102.51
2009-02-06,97.02,100.00,97.00,99.72,24543200,99.72
2009-02-05,92.77,97.25,92.62,96.46,26758800,96.46
2009-02-04,93.22,96.25,93.10,93.55,28872200,93.55
2009-02-03,91.92,93.38,90.28,92.98,21403900,92.98
2009-02-02,89.10,92.00,88.90,91.51,19937400,91.51
2009-01-30,92.60,93.62,90.01,90.13,23267100,90.13
2009-01-29,93.09,94.34,92.60,93.00,21168900,93.00
2009-01-28,92.12,95.00,91.50,94.20,30764500,94.20
2009-01-27,90.19,91.55,89.74,90.73,22072800,90.73
2009-01-26,88.86,90.97,88.30,89.64,24722800,89.64
2009-01-23,86.82,89.87,86.50,88.36,27277500,88.36
2009-01-22,88.04,90.00,85.82,88.36,50340300,88.36
2009-01-21,79.39,82.88,79.31,82.83,38902500,82.83
2009-01-20,81.93,82.00,78.20,78.20,32854100,78.20
2009-01-16,84.30,84.38,80.40,82.33,37415200,82.33
2009-01-15,80.57,84.12,80.05,83.38,65415500,83.38
2009-01-14,86.24,87.25,84.72,85.33,36488000,85.33
2009-01-13,88.24,89.74,86.35,87.71,28514200,87.71
2009-01-12,90.46,90.99,87.55,88.66,22061300,88.66
2009-01-09,93.21,93.38,90.14,90.58,19530200,90.58
2009-01-08,90.43,93.15,90.04,92.70,23912000,92.70
2009-01-07,91.81,92.50,90.26,91.01,26894600,91.01
2009-01-06,95.95,97.17,92.39,93.02,46046800,93.02
2009-01-05,93.17,96.18,92.71,94.58,42200300,94.58
2009-01-02,85.88,91.04,85.16,90.75,26643400,90.75
2008-12-31,85.97,87.74,85.34,85.35,21697900,85.35
2008-12-30,87.42,88.05,84.72,86.29,34557200,86.29
2008-12-29,86.52,87.62,85.07,86.61,24500000,86.61
2008-12-26,86.64,87.42,85.24,85.81,11011600,85.81
2008-12-24,86.14,86.25,84.55,85.04,9690500,85.04
2008-12-23,86.87,87.87,85.90,86.38,22679700,86.38
2008-12-22,90.02,90.03,84.69,85.74,30169300,85.74
2008-12-19,89.94,90.94,88.80,90.00,28640000,90.00
2008-12-18,89.31,90.83,88.44,89.43,30622000,89.43
2008-12-17,91.03,91.10,88.02,89.16,46209300,89.16
2008-12-16,93.98,96.48,92.75,95.43,39053800,95.43
2008-12-15,95.99,96.21,93.00,94.75,31848500,94.75
2008-12-12,92.80,99.00,92.53,98.27,37184800,98.27
2008-12-11,97.35,101.24,94.83,95.00,37164900,95.00
2008-12-10,97.87,99.49,96.50,98.21,33501700,98.21
2008-12-09,98.04,103.60,97.21,100.06,42982000,100.06
2008-12-08,97.28,100.80,95.80,99.72,42326500,99.72
2008-12-05,90.35,94.49,88.86,94.00,37278400,94.00
2008-12-04,94.43,95.21,89.06,91.41,38977500,91.41
2008-12-03,89.40,96.23,88.80,95.90,47810000,95.90
2008-12-02,90.03,92.65,86.50,92.47,41025800,92.47
2008-12-01,91.30,92.27,88.92,88.93,32991700,88.93
2008-11-28,94.70,94.76,91.86,92.67,10634800,92.67
2008-11-26,89.92,95.25,89.85,95.00,32137000,95.00
2008-11-25,94.63,94.71,88.16,90.80,44117600,90.80
2008-11-24,85.21,94.79,84.84,92.95,51509200,92.95
2008-11-21,81.93,84.12,79.14,82.58,56045400,82.58
2008-11-20,85.24,86.45,80.00,80.49,61314800,80.49
2008-11-19,89.44,91.58,86.21,86.29,41853600,86.29
2008-11-18,89.64,90.99,86.86,89.91,43203400,89.91
2008-11-17,88.48,90.55,87.26,88.14,41518800,88.14
2008-11-14,93.76,93.99,90.00,90.24,50188100,90.24
2008-11-13,89.87,96.44,86.02,96.44,66217400,96.44
2008-11-12,92.43,93.24,90.01,90.12,42106300,90.12
2008-11-11,94.81,97.17,92.26,94.77,43733500,94.77
2008-11-10,100.17,100.40,94.50,95.88,40136500,95.88
2008-11-07,99.24,99.85,95.72,98.24,39116200,98.24
2008-11-06,101.05,102.78,98.00,99.10,47109800,99.10
2008-11-05,108.91,109.72,102.99,103.30,44873400,103.30
2008-11-04,109.99,111.79,106.67,110.99,49952900,110.99
2008-11-03,105.93,109.10,104.86,106.96,37783500,106.96
2008-10-31,107.40,110.78,105.14,107.59,59277000,107.59
2008-10-30,108.23,112.19,107.61,111.04,58503200,111.04
2008-10-29,100.86,109.54,99.94,104.55,69677800,104.55
2008-10-28,95.43,100.50,92.37,99.91,58361900,99.91
2008-10-27,95.07,97.63,91.86,92.09,43170400,92.09
2008-10-24,90.33,97.90,90.11,96.38,56787800,96.38
2008-10-23,96.51,99.25,91.90,98.23,59836800,98.23
2008-10-22,97.37,101.25,92.93,96.87,80314600,96.87
2008-10-21,96.95,97.90,91.16,91.49,78345000,91.49
2008-10-20,99.78,100.03,93.64,98.44,55280200,98.44
2008-10-17,99.60,102.04,85.89,97.40,62936700,97.40
2008-10-16,99.77,103.43,91.74,101.89,70732900,101.89
2008-10-15,103.84,107.00,97.89,97.95,56577700,97.95
2008-10-14,116.26,116.40,103.14,104.08,70749800,104.08
2008-10-13,104.55,110.53,101.02,110.26,54967000,110.26
2008-10-10,85.70,100.00,85.00,96.80,79260700,96.80
2008-10-09,93.35,95.80,86.60,88.74,57763700,88.74
2008-10-08,85.91,96.33,85.68,89.79,78847900,89.79
2008-10-07,100.48,101.50,88.95,89.16,67099000,89.16
2008-10-06,91.96,98.78,87.54,98.14,75264900,98.14
2008-10-03,104.00,106.50,94.65,97.07,81942800,97.07
2008-10-02,108.01,108.79,100.00,100.10,57477300,100.10
2008-10-01,111.92,112.36,107.39,109.12,46303000,109.12
2008-09-30,108.25,115.00,106.30,113.66,58095800,113.66
2008-09-29,119.62,119.68,100.59,105.26,93644900,105.26
2008-09-26,124.91,129.80,123.00,128.24,40230400,128.24
2008-09-25,129.80,134.79,128.52,131.93,35930200,131.93
2008-09-24,127.27,130.95,125.15,128.71,37393400,128.71
2008-09-23,131.85,135.80,126.66,126.84,45727300,126.84
2008-09-22,139.94,140.25,130.66,131.05,30596900,131.05
2008-09-19,142.60,144.20,136.31,140.91,51102700,140.91
2008-09-18,130.57,135.43,120.68,134.09,59866200,134.09
2008-09-17,138.49,138.51,127.83,127.83,42873400,127.83
2008-09-16,133.86,142.50,132.15,139.88,42851300,139.88
2008-09-15,142.03,147.69,140.36,140.36,32879800,140.36
2008-09-12,150.91,150.91,146.50,148.94,28322400,148.94
2008-09-11,148.18,152.99,146.00,152.65,34683400,152.65
2008-09-10,152.32,154.99,148.80,151.61,34755100,151.61
2008-09-09,156.86,159.96,149.79,151.68,44465200,151.68
2008-09-08,164.57,164.89,151.46,157.92,37356400,157.92
2008-09-05,158.59,162.40,157.65,160.18,28103000,160.18
2008-09-04,165.86,167.91,160.81,161.22,26549500,161.22
2008-09-03,166.84,168.68,164.00,166.96,26244100,166.96
2008-09-02,172.40,173.50,165.00,166.19,27884400,166.19
2008-08-29,172.96,173.50,169.04,169.53,21403200,169.53
2008-08-28,175.28,176.25,172.75,173.74,15406600,173.74
2008-08-27,173.31,175.76,172.19,174.67,17063600,174.67
2008-08-26,172.76,174.88,172.61,173.64,15912500,173.64
2008-08-25,176.15,176.23,171.66,172.55,17300900,172.55
2008-08-22,175.82,177.50,175.57,176.79,15700400,176.79
2008-08-21,174.47,175.45,171.89,174.29,19276600,174.29
2008-08-20,174.77,176.94,173.61,175.84,18105400,175.84
2008-08-19,174.54,177.07,171.81,173.53,22007300,173.53
2008-08-18,175.57,177.81,173.82,175.39,19714800,175.39
2008-08-15,179.04,179.75,175.05,175.74,25294700,175.74
2008-08-14,178.33,180.45,177.84,179.32,25403600,179.32
2008-08-13,177.98,180.00,175.90,179.30,30083800,179.30
2008-08-12,173.52,179.29,173.51,176.73,29867100,176.73
2008-08-11,170.07,176.50,169.67,173.56,31832300,173.56
2008-08-08,163.86,169.65,163.75,169.55,25499900,169.55
2008-08-07,162.71,166.15,161.50,163.57,24013300,163.57
2008-08-06,159.97,167.40,158.00,164.19,28264600,164.19
2008-08-05,155.42,160.80,154.82,160.64,24584700,160.64
2008-08-04,156.60,157.90,152.91,153.23,21161700,153.23
2008-08-01,159.90,159.99,155.75,156.66,19451400,156.66
2008-07-31,157.54,162.20,156.98,158.95,22767800,158.95
2008-07-30,157.78,160.49,156.08,159.88,25899400,159.88
2008-07-29,155.41,159.45,153.65,157.08,24431100,157.08
2008-07-28,162.34,162.47,154.02,154.40,27882600,154.40
2008-07-25,160.40,163.00,158.65,162.12,22629900,162.12
2008-07-24,164.32,165.26,158.45,159.03,29986400,159.03
2008-07-23,164.99,168.37,161.56,166.26,37920300,166.26
2008-07-22,149.00,162.76,146.53,162.02,67128300,162.02
2008-07-21,166.90,167.50,161.12,166.29,48588200,166.29
2008-07-18,168.52,169.65,165.00,165.15,31014800,165.15
2008-07-17,174.10,174.98,171.39,171.81,27054500,171.81
2008-07-16,170.20,172.93,168.60,172.81,26706800,172.81
2008-07-15,172.48,173.74,166.39,169.64,37144400,169.64
2008-07-14,179.24,179.30,173.08,173.88,31644800,173.88
2008-07-11,175.47,177.11,171.00,172.58,33214700,172.58
2008-07-10,174.92,177.34,171.37,176.63,30024600,176.63
2008-07-09,180.20,180.91,174.14,174.25,31992000,174.25
2008-07-08,175.40,179.70,172.74,179.55,31726800,179.55
2008-07-07,173.16,177.13,171.90,175.16,29299700,175.16
2008-07-03,169.59,172.17,165.75,170.12,18691500,170.12
2008-07-02,175.20,177.45,168.18,168.18,29911400,168.18
2008-07-01,164.23,174.72,164.00,174.68,39688600,174.68
2008-06-30,170.19,172.00,166.62,167.44,24435600,167.44
2008-06-27,166.51,170.57,164.15,170.09,37223200,170.09
2008-06-26,174.07,174.84,168.01,168.26,31057500,168.26
2008-06-25,174.61,178.83,173.88,177.39,23016100,177.39
2008-06-24,172.37,175.78,171.63,173.25,22212400,173.25
2008-06-23,174.74,175.88,171.56,173.16,23063600,173.16
2008-06-20,179.35,181.00,175.00,175.27,31727400,175.27
2008-06-19,178.55,182.34,176.80,180.90,28283900,180.90
2008-06-18,181.12,182.20,177.35,178.75,28981000,178.75
2008-06-17,178.10,181.99,177.41,181.43,32130600,181.43
2008-06-16,171.30,177.90,169.07,176.84,37561800,176.84
2008-06-13,171.64,174.16,165.31,172.37,48069900,172.37
2008-06-12,181.49,182.60,171.20,173.26,46726200,173.26
2008-06-11,184.34,186.00,179.59,180.81,34341100,180.81
2008-06-10,180.51,186.78,179.02,185.64,40728600,185.64
2008-06-09,184.79,184.94,175.75,181.61,67442600,181.61
2008-06-06,188.00,189.95,185.55,185.64,34438700,185.64
2008-06-05,186.34,189.84,185.70,189.43,26980200,189.43
2008-06-04,184.02,187.09,183.23,185.19,25963700,185.19
2008-06-03,186.86,188.20,182.34,185.37,26804300,185.37
2008-06-02,188.60,189.65,184.53,186.10,24280000,186.10
2008-05-30,187.45,189.54,187.38,188.75,21792300,188.75
2008-05-29,186.76,188.20,185.50,186.69,23113800,186.69
2008-05-28,187.41,187.95,183.72,187.01,26570700,187.01
2008-05-27,182.75,186.43,181.84,186.43,28210900,186.43
2008-05-23,180.77,181.99,177.80,181.17,32389900,181.17
2008-05-22,179.26,181.33,172.00,177.05,43097700,177.05
2008-05-21,185.67,187.95,176.25,178.19,41344900,178.19
2008-05-20,181.82,186.16,180.12,185.90,34637500,185.90
2008-05-19,187.86,188.69,181.30,183.60,33779300,183.60
2008-05-16,190.11,190.30,187.00,187.62,27348900,187.62
2008-05-15,186.81,189.90,184.20,189.73,31186000,189.73
2008-05-14,191.23,192.24,185.57,186.26,32743700,186.26
2008-05-13,188.61,191.45,187.86,189.96,29401300,189.96
2008-05-12,185.21,188.87,182.85,188.16,29234400,188.16
2008-05-09,183.16,184.25,181.37,183.45,24038300,183.45
2008-05-08,183.77,186.50,183.07,185.06,32110200,185.06
2008-05-07,186.05,188.20,180.54,182.59,41326200,182.59
2008-05-06,184.66,187.12,182.18,186.66,32816800,186.66
2008-05-05,181.92,185.31,181.05,184.73,30519900,184.73
2008-05-02,180.19,181.92,178.55,180.94,35931500,180.94
2008-05-01,174.96,180.00,174.86,180.00,32270600,180.00
2008-04-30,176.19,180.00,172.92,173.95,40697300,173.95
2008-04-29,171.11,175.66,170.25,175.05,32981300,175.05
2008-04-28,169.75,173.75,169.13,172.24,28114800,172.24
2008-04-25,170.70,171.10,166.42,169.73,35445500,169.73
2008-04-24,165.34,169.98,159.19,168.94,60573800,168.94
2008-04-23,164.05,164.84,161.08,162.89,53721100,162.89
2008-04-22,167.40,168.00,158.09,160.20,51413300,160.20
2008-04-21,162.21,168.50,161.76,168.16,37112600,168.16
2008-04-18,159.12,162.26,158.38,161.04,36670200,161.04
2008-04-17,154.17,156.00,153.35,154.49,25152400,154.49
2008-04-16,151.72,154.10,150.62,153.70,28420500,153.70
2008-04-15,149.40,149.72,145.72,148.38,24929900,148.38
2008-04-14,146.77,149.25,144.54,147.78,30181700,147.78
2008-04-11,152.72,153.30,146.40,147.14,43217000,147.14
2008-04-10,151.13,155.42,150.60,154.55,34134400,154.55
2008-04-09,153.31,153.89,150.46,151.44,31192800,151.44
2008-04-08,153.55,156.45,152.32,152.84,36224800,152.84
2008-04-07,156.13,159.69,155.11,155.89,41368800,155.89
2008-04-04,152.19,154.71,150.75,153.08,30514900,153.08
2008-04-03,147.06,153.63,147.00,151.61,37556000,151.61
2008-04-02,148.78,151.20,145.85,147.49,37320300,147.49
2008-04-01,146.30,149.66,143.61,149.53,36877400,149.53
2008-03-31,143.27,145.71,142.52,143.50,27430900,143.50
2008-03-28,141.80,144.65,141.60,143.01,25521800,143.01
2008-03-27,144.95,145.31,139.99,140.25,35708200,140.25
2008-03-26,140.87,145.74,140.64,145.06,42217300,145.06
2008-03-25,139.96,143.10,137.33,140.98,37585400,140.98
2008-03-24,134.01,140.85,133.64,139.53,38104300,139.53
2008-03-20,131.12,133.29,129.18,133.27,32456700,133.27
2008-03-19,133.12,134.29,129.67,129.67,36090600,129.67
2008-03-18,129.18,133.00,128.67,132.82,43040000,132.82
2008-03-17,122.55,128.59,122.55,126.73,38307100,126.73
2008-03-14,129.88,130.30,124.20,126.61,41308600,126.61
2008-03-13,124.10,129.50,123.00,127.94,45075100,127.94
2008-03-12,127.04,128.68,125.17,126.03,37843900,126.03
2008-03-11,124.10,127.48,122.00,127.35,41569400,127.35
2008-03-10,121.98,123.46,119.37,119.69,35699600,119.69
2008-03-07,120.41,122.98,119.05,122.25,43945100,122.25
2008-03-06,124.61,127.50,120.81,120.93,52632100,120.93
2008-03-05,123.58,125.14,122.25,124.49,43637000,124.49
2008-03-04,121.99,124.88,120.40,124.62,63763700,124.62
2008-03-03,124.44,125.98,118.00,121.73,56894400,121.73
2008-02-29,129.29,130.21,124.80,125.02,44838600,125.02
2008-02-28,127.20,132.20,125.77,129.91,57794800,129.91
2008-02-27,118.23,123.05,118.09,122.96,52683500,122.96
2008-02-26,117.64,121.09,115.44,119.15,53746000,119.15
2008-02-25,118.59,120.17,116.66,119.74,44884800,119.74
2008-02-22,122.48,122.51,115.87,119.46,54638500,119.46
2008-02-21,126.05,126.47,120.86,121.54,33504100,121.54
2008-02-20,122.20,124.60,121.68,123.82,34551400,123.82
2008-02-19,125.99,126.75,121.44,122.18,35894500,122.18
2008-02-15,126.27,127.08,124.06,124.63,32189300,124.63
2008-02-14,129.40,130.80,127.01,127.46,34074900,127.46
2008-02-13,126.68,129.78,125.63,129.40,34590500,129.40
2008-02-12,130.70,131.00,123.62,124.86,43785000,124.86
2008-02-11,128.01,129.98,127.20,129.45,42908300,129.45
2008-02-08,122.08,125.70,121.60,125.48,48427600,125.48
2008-02-07,119.97,124.78,117.27,121.24,74404700,121.24
2008-02-06,130.83,131.92,121.77,122.00,56188300,122.00
2008-02-05,130.43,134.00,128.90,129.36,40751500,129.36
2008-02-04,134.21,135.90,131.42,131.65,32115500,131.65
2008-02-01,136.24,136.59,132.18,133.75,36098000,133.75
2008-01-31,129.45,136.65,129.40,135.36,48059800,135.36
2008-01-30,131.37,135.45,130.00,132.18,44394700,132.18
2008-01-29,131.15,132.79,129.05,131.54,39285100,131.54
2008-01-28,128.16,133.20,126.45,130.01,52673000,130.01
2008-01-25,138.99,139.09,129.61,130.01,55526400,130.01
2008-01-24,139.99,140.70,132.01,135.60,71638100,135.60
2008-01-23,136.19,140.00,126.14,139.07,120463200,139.07
2008-01-22,148.06,159.98,146.00,155.64,86955500,155.64
2008-01-18,161.71,165.75,159.61,161.36,61583700,161.36
2008-01-17,161.51,165.36,158.42,160.89,62780700,160.89
2008-01-16,165.23,169.01,156.70,159.64,79065900,159.64
2008-01-15,177.72,179.22,164.66,169.04,83688500,169.04
2008-01-14,177.52,179.42,175.17,178.78,39301800,178.78
2008-01-11,176.00,177.85,170.00,172.69,44010200,172.69
2008-01-10,177.58,181.00,175.41,178.02,52963400,178.02
2008-01-09,171.30,179.50,168.30,179.40,64781500,179.40
2008-01-08,180.14,182.46,170.80,171.25,54422000,171.25
2008-01-07,181.25,183.60,170.23,177.64,74006900,177.64
2008-01-04,191.45,193.00,178.89,180.05,51994000,180.05
2008-01-03,195.41,197.39,192.69,194.93,30073800,194.93
2008-01-02,199.27,200.26,192.55,194.84,38542100,194.84
2007-12-31,199.50,200.50,197.75,198.08,19261900,198.08
2007-12-28,200.59,201.56,196.88,199.83,24987400,199.83
